Date,News Title
7/15/2020,"Nearly 50,000 Robinhood accounts added Tesla to holdings in last 24 hours"
7/17/2020,"Stocks making the biggest moves after hours: Netflix, Tesla, J.B. Hunt and more"
1/4/2021,Former Ford CEO Mark Fields on Tesla’s outlook for 2021
1/5/2021,Tesla’s stock strength is surprising: Bernstein’s Sacconaghi
1/5/2021,Tesla’s 2021 challenge will be execution: WSJ’s Tim Higgins
1/6/2021,"Here are Wednesday’s biggest analyst calls of the day: Starbucks, Tesla, Foot Locker, Spotify & ..."
1/7/2021,"Stocks making the biggest moves midday: SunPower, Tesla, Beyond Meat, JPMorgan & more"
1/8/2021,Chinese EV startup Nio aims to become the Tesla of China
1/11/2021,Nio shares surge as much as 13% after getting a host of bullish Street calls ...
1/12/2021,Monday’s Tesla slide drops Elon Musk to second richest person
1/15/2021,"Here are Friday’s biggest analyst calls of the day: Apple, Spotify, Zoom, Snap, Tesla & ..."
1/22/2021,Cramer’s lightning round: ‘I am in the Tesla camp’ over Nio
1/23/2021,"Apple and Tesla earnings, along with the Fed and GDP will drive markets in the ..."
1/28/2021,"Stocks making the biggest moves after hours: Facebook, Tesla, GameStop and more"
1/28/2021,"Here are Thursday’s biggest analyst calls of the day: Tesla, Twitter, Bed Bath & Beyond ..."
2/7/2021,An Apple car would increase pressure on Tesla and other automakers
2/8/2021,"Tesla’s investment in bitcoin is a really big deal, says Galaxy Digital’s Novogratz"
2/8/2021,"Reaction to Tesla’s bitcoin investment will be all over the place, says Mohamed El-Erian"
2/10/2021,"Bitcoin soars above $48,000 to new record after Tesla’s $1.5 billion investment: CNBC After Hours"
2/10/2021,Tesla’s bitcoin investment could provide playbook for other companies to do the same
2/24/2021,"Stocks making the biggest moves midday: Tesla, Home Depot, AMC and more"
11/3/2021,"BMW’s fully electric car sales on track to double this year, but still way short ..."
11/10/2021,"Tesla opening up its charging network a ‘positive step forward’, says ABB’s Theodor Swedjemark"
11/10/2021,Jim Cramer on Tesla dip: Investors need cash ahead of Rivian IPO
11/11/2021,Bullpen Capital’s Duncan Davidson thinks Rivian will do just as well as Tesla
11/11/2021,Elon Musk sells more than $1.1 billion in Tesla stock
11/11/2021,"Rivian, Tesla point the way to a massive transformation: VC John Doerr"
11/19/2021,Chinese Tesla rival Xpeng unveils new electric SUV aimed at international markets
11/20/2021,"Boeing, Tesla, and Mastercard are some of today’s top stock picks: Pro Market Movers Nov. ..."
11/20/2021,"Best trades on CNBC Friday: Cramer backs Boeing, investors buy Bitcoin and a target hike ..."
11/24/2021,"Ark Invest’s Cathie Wood on testing new ‘Ark on steroids’ portfolio, Tesla"
11/24/2021,Tesla shares dip after Elon Musk offloads more stock
11/25/2021,"Zoom Video, Tesla, and Chevron are some of today’s top stock picks: Pro Market Movers ..."
12/4/2021,"Stocks making the biggest moves midday: DocuSign, Didi, Nvidia, Tesla and more"
12/7/2021,"Rivian can grow faster than Tesla, says RBC’s Joseph Spak"
12/8/2021,Missed out on Tesla? Bernstein flags a different way to play the EV trend — ...
12/9/2021,"Watch CNBC’s full interview with Morgan Stanley’s Adam Jonas, who says Rivian is the one ..."
12/14/2021,"Here are Tuesday’s biggest analyst calls of the day: Chevron, Disney, Apple, Tesla, Nike & ..."
3/2/2021,Why Reddit matters more to Tesla’s stock price than fundamentals
1/3/2023,"Stocks close lower on first trading day of 2023, hurt by slumping Apple, Tesla"
3/3/2024,The best EV plays are now in China. Analysts are raising price targets on this ...
4/2/2024,Jim Cramer’s top 10 things to watch in the stock market Tuesday
4/3/2024,"Tuesday’s market sell-off is what happens when stocks are ‘priced for perfection,’ says investor James ..."
4/3/2024,"Mercedes workers in Alabama to file for union vote as soon as this week, sources ..."
5/17/2018,Tesla driver in Utah crash kept taking her hands off wheel as car sped in ...
6/13/2018,Tesla CFO Deepak Ahuja has been through one of the worst rounds of Tesla layoffs ...
6/15/2018,"Cramer: Elon Musk ‘floats like a butterfly, stings like a bee’ versus investors betting against ..."
6/23/2018,Tesla is suing an ex-employee for hacking into its ‘MOS’ software — here’s what that ...
8/26/2018,Inside Elon Musk’s reversal on taking Tesla private
10/1/2018,"Tesla made a record 80,000 vehicles last quarter, report says"
2/11/2019,Tesla shares jump after Canaccord Genuity upgrades the stock and predicts 40% rally
2/21/2019,Tesla has lost more than 40 execs since 2016 — here’s an updated list
8/29/2019,Tesla needs Elon Musk as a thought leader: Energy technology analyst
10/4/2019,Demand for Tesla vehicles in doubt: JMP Securities analyst
10/24/2019,Tesla is one of the most overvalued stocks there is: Strategist
10/25/2019,Tesla shares surge after strong earnings and delivery numbers — Watch five experts debate the ...
10/25/2019,Watch CNBC’s full interview with Tesla Chairwoman Robyn Denholm
11/19/2019,Tesla’s presence could be a ‘positive catalyst’ for China’s electric vehicle market
11/19/2019,Core of Tesla is ‘new architecture’: Academic
11/21/2019,Tesla expected to reveal its new pickup truck model
2/20/2020,"Why retail investors are fueling Tesla, Virgin Galactic rallies"
2/22/2020,Double take on Tesla
2/28/2020,Tesla down 21 percent this past week as momentum stocks hit
3/4/2020,"Stocks making the biggest moves midday: Tesla, Uber, Target, Kohl’s and more"
3/20/2020,"Tesla to suspend production at Fremont, CA, & Buffalo, NY, facilities due to coronavirus"
4/3/2020,Billionaire investor Jim Chanos: Still ‘maximum short’ on Tesla even with recent market moves
4/3/2020,"Tesla Q1 deliveries beat, 88.4K vs. 79K estimated"
4/4/2020,"Stocks making the biggest moves midday: Disney, Peloton, Tesla & more"
4/4/2020,Here’s how high Tesla stock could climb
4/6/2020,Analysts continue to upgrade stocks like Tesla and eBay on hopes the rebound is for ...
4/7/2020,Tesla reveals prototype ventilator made from electric vehicle parts
4/10/2020,Options traders bet Tesla could throttle above $600
4/15/2020,Cramer’s lightning round: Tesla goes higher. Period
4/15/2020,"Stocks making the biggest moves in the premarket: Goldman Sachs, Bank of America, Tesla, Target ..."
4/24/2020,Tesla raises China-made Model 3 prices after EV subsidies cut
4/30/2020,Why this analyst says Tesla will emerge stronger than ever after the downturn
4/30/2020,Analyst on Tesla shares surging after Q1 profit
4/30/2020,Tesla bears should ‘shelter in cave’ until battery announcement: Barclays
5/2/2020,Tesla shares drop after Elon Musk tweets ‘stock price is too high’
5/2/2020,Tesla CEO Elon Musk’s coronavirus rant highlights just one of many hurdles automakers face in ...
5/5/2020,Former Tesla board member Steve Westly on Elon Musk’s tweets and electric car demand
5/6/2020,"Cramer: Tesla is an industry standout, stock will go much higher"
11/18/2020,Here’s what Tesla’s inclusion in the S&P 500 means for the company’s stock
11/18/2020,"Here are Wednesday’s biggest analyst calls of the day: Boeing, Tesla, Honeywell & more"
11/19/2020,"Stocks making the biggest moves midday: TJX, Lowe’s, Boeing, Target, Tesla & more"
11/27/2020,"Stocks making the biggest moves midday: Amazon, Tesla, AstraZeneca, Carnival & more"
12/3/2020,"Stocks making the biggest moves midday: Salesforce, Palantir, Zoom, Tesla & more"
12/3/2020,"Here are Thursday’s biggest analyst calls of the day: Tesla, Goldman Sachs, Tyson Foods & ..."
12/4/2020,"Stocks making the biggest moves midday: Crowdstrike, Tesla, Snowflake, Boeing & more"
12/4/2020,"British EV start-up Arrival has the ‘best claim to be the son of Tesla,’ Jim ..."
12/10/2020,"Here are Thursday’s biggest analyst calls of the day: Best Buy, Disney, Five Below, Tesla ..."
12/11/2020,"Here are Friday’s biggest analyst calls of the day: Nike, Tesla, Southwest, Disney, Delta & ..."
12/19/2020,"Stocks making the biggest moves midday: Tesla, FedEx, Airbnb, Winnebago & more"
12/21/2020,Tesla’s S&P 500 addition will lead to higher scrutiny: GLJ Research CEO
12/22/2020,Why this analyst says Tesla’s stock price has room to grow
12/22/2020,"Bitcoin’s gains don’t seem ‘so wild’ compared to stocks like Tesla, crypto strategist says"
12/22/2020,Albion’s Jason Ware on Tesla’s entry into the S&P 500
12/25/2020,Wells Fargo’s top predictions for 2021 includes a warning about Tesla
12/25/2020,"Tesla will become the new AOL, Wells Fargo’s Chris Harvey warns"
9/23/2021,"Here are Thursday’s biggest analyst calls of the day: Micron, Plug Power, Apple, Zoom, Tesla ..."
10/7/2021,"Goldman upgrades struggling Tesla rival Nio, predicts 60% comeback in the stock"
10/12/2021,"Tesla ‘at the top of the mountain’ in EV market, analyst says"
10/14/2021,"Here are Thursday’s biggest analyst calls of the day: McDonald’s, Apple, Tesla, AT&T, Avis & ..."
10/15/2021,"Here are Friday’s biggest analyst calls of the day: Tesla, Facebook, Amazon, Micron, Uber & ..."
10/16/2021,The Week Ahead: Netflix and Tesla earnings coming up
10/18/2021,Tesla’s Musk dials into Volkswagen executive conference
10/18/2021,"Here are Monday’s biggest analyst calls of the day: Tesla, Microsoft, Chipotle, Netflix & more"
10/21/2021,"GE, Facebook, and Tesla are among today’s top stock picks for investors: Pro Market Movers ..."
10/21/2021,"Here are Thursday’s biggest analyst calls of the day: Exxon, Robinhood, Chevron, Tesla & more"
10/26/2021,"Facebook, Alphabet and Tesla are some of the stock picks by the experts: Pro Market ..."
10/27/2021,"Lucid, Rivian considered potential challengers to Tesla"
10/27/2021,Hertz interim CEO Fields explains company’s massive Tesla order
10/30/2021,"Chevron, Apple, Tesla and more of today’s top stock picks for investors: Pro Market Movers ..."
10/30/2021,The Week That Was: Tesla hits $1 trillion valuation and Facebook becomes ‘Meta’
11/2/2021,Kilburg: Anything that’s related to Tesla in the EV space could be a good investment
11/2/2021,"Here are Tuesday’s biggest analyst calls of the day: Robinhood, Tesla, Exxon, Ulta, Dell & ..."
11/3/2021,"Tesla, McDonald’s, and Chevron are some of today’s top stock picks for investors: Pro Market ..."
10/8/2021,Loup’s Gene Munster on how to trade Tesla stock
9/12/2023,"3-Stock Lunch: TSLA, SJM & BABA"
2/14/2024,How Elon Musk’s war on Delaware could change the way corporations make some of their ...
3/2/2024,OpenAI says in memo that Musk’s claims ‘stem from Elon’s regrets’ that he’s not part ...
3/2/2024,Lawyers who voided Elon Musk’s pay as excessive want $6 bln fee
3/15/2024,"Not all AI players need to be a part of the Magnificent 7, says Alex ..."
3/16/2024,Watch CNBC’s full interview with DCLA’s Sarat Sethi and Bernstein’s Toni Sacconaghi
4/2/2024,Xiaomi shares pop 16% after the Chinese smartphone maker launches its first EV
4/2/2024,Here are Wells Fargo’s top trades for the second quarter
4/6/2018,Tesla production briefly halted by paint shop fire in Fremont factory
10/18/2017,Former Tesla factory workers allege racial harassment in new lawsuit
2/2/2018,How Tesla’s first truck charging stations will be built
3/31/2018,Tesla says crashed vehicle had been on autopilot prior to accident
5/22/2018,Elon Musk says making a cheaper Model 3 now would cause Tesla to ‘die’
7/4/2018,Tesla stopped a ‘brake and roll’ test as it pushed to hit Model 3 goals
8/16/2018,"Tesla whistleblower tweets details about allegedly flawed cars, scrapped parts"
8/28/2018,Five Tesla experts on what happens to the stock after Elon Musk gives up on ...
4/12/2019,"Stocks making the biggest moves premarket: JP Morgan, Apple, Disney, Boeing, Tesla & more"
6/11/2019,"Trade tensions represent a ‘big challenge’ for Tesla, analyst says"
7/1/2019,"Wall Street expects estimated 74,100 Tesla Model 3 deliveries in second-quarter"
7/2/2019,Here’s what analysts expect from Tesla’s Q2 deliveries
7/2/2019,Tesla expects to open a China plant later in 2019
7/3/2019,"Here’s why there’s no reason to buy Tesla at this level, pro says"
7/3/2019,Tesla shares soar following record deliveries
7/3/2019,Here’s what’s next for Tesla following its record Q2 deliveries
7/4/2019,"Tesla needs to be able to increase deliveries, says tech analyst"
7/25/2019,Analysts are concerned Tesla buyers will pick newer Model 3 over Model S: WSJ reporter
7/25/2019,"Tesla misses revenue estimates, reports loss of $1.12 per share vs. $0.40 expected"
7/25/2019,"Tesla is a long-term growth stock, says analyst"
7/27/2019,"Tesla 2nd quarter ‘a disaster,’ Model 3 a ‘lousy’ car: Hoffman"
8/20/2019,Why Ron Baron is betting on his long-term Tesla investment
8/21/2019,"Walmart sues Tesla after solar panels on stores catch fire, calls Tesla to remove them"
8/23/2019,Here’s why an automaker may want to partner with Tesla
8/23/2019,Could Tesla survive without Elon Musk at the helm? Experts discuss
8/24/2019,Meet the Tesla Roadster whisperer
12/3/2019,Tesla CEO Elon Musk heads to court for defamation trial over a tweet
12/4/2019,"Yale’s Sonnenfeld blasts Tesla, Facebook and Twitter boards for their ‘fear of founder issues’"
12/4/2019,Tesla CEO Elon Musk arrives in court for defamation hearing
12/4/2019,"Tesla is a “must-own stock,” tax turbulence for corporate jets, TikTok trouble & spiked seltzer’s ..."
12/4/2019,"Here are the biggest analyst calls of the day: Tesla, Target, Denny’s & more"
12/6/2019,How the Elon Musk defamation case could affect Tesla stock
12/7/2019,"Tesla will eventually obey a trading range, says investing expert"
12/9/2019,Tesla bull Cathie Wood gives her take on the Cybertruck
12/9/2019,How other automakers are trying to compete with Tesla’s autopilot features
12/9/2019,Tesla Model 3 on autopilot crashes into a police vehicle in Connecticut
12/10/2019,Elon Musk showed off his Tesla Cybertruck at an upscale Malibu restaurant this weekend
12/10/2019,Tesla on Autopilot rear-ended a parked state police car in Connecticut
12/10/2019,Tesla under scrutiny after Conn. autopilot crash
12/12/2019,"Everything Jim Cramer said about the stock market on ‘Mad Money,’ including bullish on Tesla, ..."
12/18/2019,Tesla considers cutting China-built Model 3 sedan prices next year: Bloomberg
12/18/2019,"Tesla has made it through its most difficult days, analyst says"
12/20/2019,"Here’s who actually pre-ordered the Tesla Cybertruck, and why"
12/24/2019,"Stocks making the biggest moves midday: Boeing, Tesla, CarMax, Apache & more"
12/27/2019,Tesla secures $1.29 billion loan from Chinese banks for Shanghai factory
12/27/2019,"Stocks making the biggest moves premarket: Apple, Boeing, Tesla & more"
12/28/2019,"A lot of upside to Chinese market for Tesla, says The Verge’s Patel"
12/28/2019,Alexander Stoklosa: Tesla pushing outside the US market
12/30/2019,Tesla delivers first cars built at Shanghai factory
12/30/2019,Execution risk for Tesla is not priced into the stock: Analyst
12/31/2019,"Stocks making the biggest moves midday: Tesla, Restaurant Brands, LendingTree & more"
12/31/2019,Tesla closes in red after bearish Cowen note
12/31/2019,"Bullish on Tesla because of Europe, China: Wedbush’s Dan Ives"
1/3/2020,Canaccord raises price target for Tesla
1/3/2020,Canaccord raises price target for Tesla to $515
1/3/2020,Tesla cuts price on Model 3 by 16% after receiving subsidies
1/4/2020,"Stocks making the biggest moves midday: L3Harris, Tesla, Apache & more"
1/7/2020,Gene Munster lays out the path for Tesla’s market cap to hit $150 billion
1/7/2020,Cramer: I’m a believer in Tesla because of what Musk accomplished in China
1/7/2020,"Here are Tuesday’s biggest analyst calls of the day: Tesla, Micron, Pfizer, PayPal, Boeing & ..."
1/8/2020,Tesla hits new highs as Model 3 deliveries roll out in China—Three experts on the ...
1/8/2020,Why this expert says China is a gamechanger for Tesla
1/8/2020,Venture capitalist compares Elon Musk’s Tesla strategy in China to Sun Tzu’s ‘Art of War’
1/8/2020,"This is the way to buy and hold Tesla, according to one investing pro"
1/8/2020,"Wake me up when Tesla’s double the value of Ford and GM put together, Jim ..."
1/8/2020,Ex-GM executive Bob Lutz finally has something encouraging to say about Elon Musk and Tesla
1/9/2020,Elon Musk could be in for a big pay day if Tesla stock continues to ...
1/10/2020,"Alphabet health group Verily scoops up Tesla’s former CFO, among other key hires"
1/10/2020,"Stocks making the biggest moves midday: Apple, Tesla, Goldman Sachs, Costco, AMD & more"
1/10/2020,How to trade Tesla during rebound
1/10/2020,"Here are Friday’s biggest analyst calls of the day: Nvidia, Facebook, Tesla, Amazon & more"
1/11/2020,Greycroft’s Alan Patricof on why Tesla isn’t in a bubble
1/13/2020,Porsche logs record global sales ahead of 2020 Tesla showdown
1/13/2020,‘I love sitting’ in my Tesla — Cramer praises Elon Musk for making cars an ...
1/14/2020,Wall Street’s biggest Tesla bull said the electric carmaker is a huge threat to competitors
1/14/2020,Jed Dorsheimer: Tesla will remain leader in electric vehicle market despite competition
1/14/2020,"There are meaningful reasons why Tesla, Beyond Meat and Lululemon are rallying, Cramer says"
1/15/2020,"ARK Invest CEO Cathie Wood on why she believes Tesla can surge to $6,000"
1/16/2020,New Tesla registrations in California nearly halved in the fourth quarter
1/18/2020,Why this expert says Tesla will continue to do well
1/20/2020,‘You’re stealing our water:’ Germans protest against Tesla gigafactory
1/22/2020,Former Ford CEO Mark Fields on Tesla and electric vehicle demand
1/22/2020,"Stocks making the biggest moves midday: Morgan Stanley, Beyond Meat, Uber, Tesla and more"
1/22/2020,Tesla crosses $100 billion stock market valuation in extended trading
1/23/2020,Wedbush’s Dan Ives breaks down his bull case for Tesla
1/23/2020,Large part of Tesla rally has been retail: Analyst
1/23/2020,"Jim Cramer calls Tesla a ‘tech company,’ says 2020 is its ‘breakout year’"
1/23/2020,"Jim Cramer: Investors must stop comparing Tesla to Ford, GM"
1/24/2020,Tesla to $1 trillion? One think tank sees it getting there
1/24/2020,Wall Street plays catch up as Tesla hits new highs
1/29/2020,GM upgrades Super Cruise driver-assist system to better match Tesla’s Autopilot
1/29/2020,Options traders bet $2 million on a monster post-earnings Tesla rally
1/29/2020,"If Tesla fails to meet expectations, the stock could sell off hard: Cramer"
1/29/2020,"Everything Jim Cramer said about the stock market on ‘Mad Money,’ including Apple’s quarter, Tesla’s ..."
1/30/2020,Tesla just beat on earnings and revenues by a wide margin—Here’s what three experts are ...
1/30/2020,"Stocks making the biggest moves after hours: Facebook, Microsoft, Tesla, PayPal and more"
1/30/2020,"Investing in Tesla isn’t the only way to play the EV market, analyst says"
1/30/2020,This stock could be another way to play Tesla’s boom
1/30/2020,"Jim Cramer explains how Tesla’s rise is similar to Amazon, Netflix"
1/31/2020,Tesla trying to go from luxury vehicle to GM of its time: WSJ reporter
2/1/2020,Ask the Athletes: Hottest new car in NFL: Tesla
2/1/2020,An ‘electric’ Tesla trade
2/4/2020,Kelly Evans: Back in the saddle! And Tesla’s off to the races
2/4/2020,"Newton Advisors technical analyst on Tesla, energy markets and credit spreads"
2/4/2020,Jim Cramer: Tesla is a tech company and must be valued as one
2/5/2020,Tesla shares trade above $900 for the first time
2/5/2020,"Stocks making the biggest moves midday: Tesla, Alphabet, Clorox, Ralph Lauren and more"
2/5/2020,Here’s why New Street Research’s Pierre Ferragu downgraded Tesla shares
2/5/2020,Tesla can play powerful role in future of renewable energy: Analyst
2/5/2020,Tesla shares rocket higher—Here’s what Wall Street thinks of the stock’s wild ride
2/5/2020,"Tesla’s stock surge ‘feels like a mania,’ strategist says"
2/5/2020,Strategic Wealth’s Tepper: Tesla is the most dangerous stock in the S&P 500 right now
2/5/2020,‘Take your foot off the accelerator’—Analyst explains his hold rating on Tesla
2/6/2020,Investors slam the brakes on Tesla as shares drop
2/6/2020,"Stocks making the biggest moves midday: Ford, Tesla, Coty, Snap, Spotify & more"
2/6/2020,Tesla shares slammed day after surge—What four experts are watching now
2/6/2020,Tesla is the ‘last thing’ retail investors should be touching: WSJ’s Charley Grant
2/6/2020,Tesla’s pullback ‘natural’ but stock not at risk of a total collapse: Jim Cramer
2/6/2020,"Investors shouldn’t feel pressured to buy Tesla, strategist says"
2/6/2020,Vanity Fair’s McLean explains why some say Tesla stock is ‘easy to manipulate’
2/7/2020,Why this investing pro says Tesla one of most dangerous stocks in the world
2/7/2020,Ibrahim Alhusseini: Tesla stock caught up in a hype cycle
2/8/2020,Tesla unseats Apple as millennials’ favorite stock
2/8/2020,Here’s the anatomy of Tesla’s parabolic move
2/8/2020,Jim Press of McLarty Companies on Tesla and Ford
2/10/2020,Tesla shares pop in pre-market as Shanghai production is set to resume
2/12/2020,Here’s how much pain the Tesla short sellers are feeling
2/13/2020,Tesla recalling 15K Model X SUVs: Reuters
2/13/2020,"Tesla’s new $2 billion offering eliminates cash worries, says bull Dan Ives"
2/13/2020,Jim Cramer: It was a good decision for Tesla to issue a secondary stock offering
2/14/2020,NYU’s ‘dean of valuation’ on valuing Tesla
2/14/2020,Berkshire Hathaway’s Charlie Munger: I’d never buy Tesla
2/13/2020,"Stock market live Thursday: Comeback fails, Tesla surges, Microsoft under pressure"
2/14/2020,Tesla shares jumped after a $2 billion stock offering—Here’s what five pros think about the ...
2/14/2020,Tesla stock likely to hold value until end of 2020: Former board member
2/14/2020,"Tesla surges on stock issuance, but options traders bet on Valentine’s Day heartbreak for the ..."
2/14/2020,Is Google-Tesla a match made in heaven?
2/14/2020,"Caterpillar, Tesla stocks trade by different rules: Jim Cramer"
2/14/2020,Loup Ventures’ Gene Munster and Roth Capital’s Craig Irwin debate Tesla’s bear and bull cases
2/19/2020,"Stocks making the biggest moves midday: Apple, Legg Mason, Virgin Galactic, Tesla and more"
2/19/2020,"Tesla ordered to halt work on planned German factory, here’s what it means"
2/20/2020,Tesla just got its highest price target on the Street
2/20/2020,"Sell some Tesla and ‘let the rest run,’ says Jim Cramer"
2/20/2020,Cramer Remix: Why it could be time to take profits in Tesla
8/29/2020,"Stocks head into September in high gear as Apple and Tesla split, and markets await ..."
9/1/2020,Apple and Tesla’s stock split will take effect today—Here’s what five experts are watching now
9/4/2020,Tesla’s fundamental story hasn’t changed despite sell-off: Former board member
9/5/2020,"New Street’s Pierre Ferragu on Apple, Tesla’s sell-off"
9/5/2020,"Stocks making the biggest moves midday: Tesla, Wayfair, Moderna & more"
9/9/2020,Why Baillie Gifford remains ‘very optimistic’ about Tesla’s future
9/9/2020,"Stocks making the biggest moves midday: Slack, Tiffany, Tesla, Lululemon, United Airlines & more"
9/10/2020,Former Ford CEO Mark Fields on Tesla’s stock swings
9/11/2020,"Mike Santoli’s market notes: Indecisive action, Tesla and Zoom bounce, investors cut risk"
9/16/2020,Jim Cramer on Tesla’s annual shareholder meeting “Battery Day”
9/19/2020,"Stocks making the biggest moves midday: U.S. Steel, Tesla, Unity Software, Beyond Meat & more"
9/22/2020,What Morgan Stanley’s Adam Jonas expects from Tesla’s battery event
9/22/2020,Wedbush: Tesla’s Battery Day is a potential paradigm-changer
9/22/2020,Analyst on what he expects out of Tesla’s Battery Day
9/22/2020,"Former Chrysler CEO: Tesla faces challenge of building infrastructure to support EV, favorable pricing and ..."
9/23/2020,"Stocks making the biggest moves midday: Amazon, Carvana, Tesla, Peloton and more"
9/23/2020,"Tesla’s Battery Day is significant in the battle for auto industry dominance, says analyst"
9/23/2020,Analysts: Tesla’s Battery Day ‘failed to deliver’
9/23/2020,Top-ranked analyst Toni Sacconaghi on Tesla’s Battery Day
9/24/2020,"Stocks making the biggest moves midday: Nike, Tesla, Stitch Fix, Peloton, Nikola & more"
